Applicant_Client_ID,Emphasis Area,Emphasis Area 2,Emphasis Area 3,UU_APPL_CITIZEN,CTZNSHP,AGE,SEX,LOW_INCOME,UU_FIRSTGEN,UU_APPL_NTV_LANG,HAS_LANGUAGE_TEST,TEST_READ,TEST_SPEAK,TEST_WRITE,TEST_LISTEN,MAJOR,GPA,NUM_PREV_INSTS,HAS_GRE_GEN,GRE_VERB,GRE_QUANT,GRE_AW,HAS_GRE_SUBJECT,GRE_SUB,NUM_RECOMMENDS,R_AVG_ORAL,R_AVG_WRITTEN,R_AVG_ACADEMIC,R_AVG_KNOWLEDGE,R_AVG_EMOT,R_AVG_MOT,R_AVG_RES,R_AVG_RATING,RATING,DECISION
3821211,Applied Mathematics,Statistics,Differential Equations,No,CHINA,22.5,Female,No,Unspecified,Other,No,,,,,Mathematics,3.4,2,Yes,149,168,3,No,,3,10,10,16.7,13.3,16.7,16.7,16.7,16.7,3.5,Reject
3821213,Probability,Algebraic Geometry,Statistics,No,CHINA,25,Male,Not Sure,Unspecified,Other,No,,,,,Applied Mathematics,3.46,2,Yes,147,168,3,Yes,900,3,10,13.3,20,20,13.3,20,13.3,20,4.5,Admit
3821325,Algebraic Geometry,0,0,No,ITALY,21.9,Female,No,Unspecified,Italian,No,,,,,Mathematics,0,2,Yes,158,162,4,Yes,570,3,10,10,10,13.3,6.7,13.3,6.7,15,4.75,Admit
3821326,Algebraic Geometry,Geometry/Topology,Representation Theory,No,CHINA,24.9,Male,Unspecified,Unspecified,Simplified Chinese,Yes,26,22,16,18,Math Education,3.64,2,Yes,144,166,2,Yes,780,3,20,13.3,20,20,20,20,13.3,23.3,3.5,Reject
3821481,Algebraic Geometry,Commutative Algebra,0,Yes,UNITED STATES,21.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.35,1,Yes,160,164,4,Yes,700,3,11.7,11.7,20,16.7,13.3,16.7,20,26.7,3.88,Reject
3821619,0,0,0,No,CHINA,31,Male,Not Sure,Unspecified,Simplified Chinese,No,,,,,Mathematics,3,3,Yes,151,170,3.5,No,,3,10,10,16.7,13.3,16.7,16.7,6.7,15,3.75,Reject
3822163,Probability,Numerical Analysis,Mathematical Biology,No,INDIA,22.7,Male,Yes,Unspecified,Other,Yes,29,26,24,30,Mathematics,3.32,1,Yes,152,161,3.5,Yes,670,3,10,10,13.3,13.3,13.3,16.7,16.7,23.3,3.25,Reject
3822457,Algebraic Geometry,Number Theory,Representation Theory,No,CHINA,26.4,Male,No,Unspecified,Simplified Chinese,Yes,27,19,21,26,Mathematics,3.34,2,Yes,150,170,3,Yes,820,3,10,16.7,20,20,20,20,20,20,4.18,Waitlist
3822688,Geometry/Topology,Algebraic Geometry,Number Theory,Yes,UNITED STATES,47.8,Male,Yes,Unspecified,English,No,,,,,Mathematics,4,2,No,,,,No,,3,13.3,20,20,20,16.7,20,20,30,4.75,Admit
3822783,Algebraic Geometry,Geometry/Topology,0,Yes,UNITED STATES,52.6,Female,No,Unspecified,English,No,,,,,Mathematics,3.81,4,Yes,169,170,5,Yes,860,3,6.7,13.3,16.7,20,13.3,20,10,21.7,1.75,Reject
3823063,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,0,21.9,Male,Not Sure,Unspecified,Other,Yes,20,19,26,20,Mathematics,4,2,Yes,133,164,2.5,Yes,700,4,12.5,15,15,15,17.5,20,10,18.8,3.67,Admit
3823127,Numerical Analysis,Applied Mathematics,Differential Equations,No,CHINA,22.3,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,23,27,26,Mathematics,3.6,1,Yes,158,170,3,Yes,890,3,16.7,20,20,20,16.7,20,16.7,26.7,4.5,Waitlist
3823140,Geometry/Topology,Differential Equations,0,No,CHINA,22,Male,No,Unspecified,Simplified Chinese,Yes,30,20,23,29,Mathematics,3.47,2,Yes,157,170,3.5,Yes,920,3,10,13.3,20,20,16.7,20,16.7,18.3,2.75,Reject
3823180,Representation Theory,Commutative Algebra,Algebraic Geometry,Yes,UNITED STATES,21.6,Female,No,Unspecified,English,No,,,,,Mathematics,3.95,1,Yes,160,168,4,Yes,730,4,20,20,20,20,20,20,20,27.5,4.85,Admit
3823255,Applied Mathematics,Statistics,Differential Equations,No,CHINA,22.6,Female,No,Unspecified,Traditional Chinese,No,,,,,Mathematics,3.4,2,No,,,,No,,3,5,6.7,16.7,16.7,3.3,10,10,16.7,4,Reject
3823262,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,21.2,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.19,1,Yes,148,156,3.5,Yes,470,3,8.3,15,13.3,13.3,10,10,13.3,18.3,3.5,Reject
3823279,Mathematical Biology,Geometry/Topology,Commutative Algebra,Yes,UNITED STATES,24,Male,No,Unspecified,English,No,,,,,Math Education,3.85,2,Yes,163,167,3.5,Yes,620,3,13.3,13.3,13.3,16.7,13.3,16.7,13.3,23.3,4.75,Admit
3823392,Commutative Algebra,Algebraic Geometry,0,No,COLOMBIA,23.8,Female,Unspecified,Unspecified,Spanish,No,,,,,Mathematics,3.97,3,Yes,165,162,5,Yes,740,3,20,20,20,20,20,20,13.3,30,2.5,Reject
3823477,Mathematical Biology,Applied Mathematics,Statistics,No,KOREA REPUBLIC OF,44.9,Male,No,Unspecified,Korean,No,,,,,Mathematics,3.28,2,Yes,140,165,2.5,Yes,740,4,6.3,10,20,20,20,20,12.5,25,3.63,Reject
3823499,Differential Equations,Applied Mathematics,Number Theory,No,IRAN (ISLAMIC REPUBLIC OF),30.8,Male,Not Sure,Unspecified,Other,Yes,23,24,25,23,Mathematics,3.05,3,Yes,140,162,3,Yes,590,4,11.3,10,17.5,10,17.5,12.5,12.5,13.8,3.5,Waitlist
3823587,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,21.8,Female,No,Unspecified,English,No,,,,,Mathematics,3.94,1,Yes,169,162,5,Yes,490,3,13.3,16.7,20,20,20,20,10,23.3,3,Waitlist
3823812,Geometry/Topology,Differential Equations,Algebraic Geometry,No,CHINA,25.6,Male,Not Sure,Unspecified,Simplified Chinese,Yes,28,17,19,22,Mathematics,3.1,2,No,,,,No,,3,10,10,20,20,20,20,20,15,3.5,Reject
3823892,Algebraic Geometry,Geometry/Topology,Commutative Algebra,No,ITALY,23.3,Male,No,Unspecified,Italian,No,,,,,Math Education,0,1,Yes,148,162,3.5,Yes,610,3,16.7,10,13.3,16.7,16.7,20,10,11.7,2.83,Reject
3824136,Applied Mathematics,Numerical Analysis,Differential Equations,No,IRAN (ISLAMIC REPUBLIC OF),31.9,Male,Not Sure,Unspecified,Other,Yes,28,24,26,25,Mathematics,3.68,3,Yes,150,162,2.5,No,,3,8.3,15,8.3,15,13.3,20,16.7,20,4,Reject
3824251,Algebraic Geometry,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,21.6,Male,No,Unspecified,English,No,,,,,Mathematics,3.8,1,Yes,162,170,5,Yes,680,3,16.7,13.3,16.7,13.3,16.7,16.7,20,20,1,Reject
3824387,Number Theory,Commutative Algebra,Representation Theory,Yes,UNITED STATES,21.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.89,2,Yes,152,170,4.5,Yes,730,3,20,16.7,16.7,13.3,16.7,13.3,16.7,26.7,3.5,Reject
3824389,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,INDIA,21.8,Male,Yes,Unspecified,Other,Yes,26,26,27,29,Pure Mathematics,3.33,2,Yes,161,159,4,Yes,670,3,10,13.3,10,13.3,16.7,16.7,13.3,20,2.17,Reject
3824455,Probability,Statistics,Applied Mathematics,No,KAZAKHSTAN,26.8,Male,Yes,Unspecified,Other,Yes,21,20,20,25,Mathematics,3.07,2,Yes,137,165,3,Yes,580,3,10,10,10,13.3,13.3,20,16.7,16.7,2,Reject
3824515,Algebraic Geometry,Commutative Algebra,Undecided,No,INDIA,22.3,Male,Unspecified,Unspecified,Other,Yes,29,24,29,30,Mathematics,3.35,1,Yes,165,170,4,Yes,890,3,16.7,16.7,10,10,16.7,16.7,3.3,18.3,4.17,Waitlist
3824656,Undecided,Number Theory,Commutative Algebra,Yes,UNITED STATES,21.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.85,2,Yes,160,164,2.5,Yes,520,3,11.7,16.7,16.7,13.3,13.3,13.3,13.3,18.3,4.97,Admit
3824886,Numerical Analysis,Materials and Fluids,Applied Mathematics,No,VIET NAM,30.8,Male,Yes,Unspecified,Other,Yes,27,15,22,16,Mathematics,2.48,2,Yes,143,156,2,Yes,690,5,16,12,18,18,14,18,16,22,2,Reject
3824899,Algebraic Geometry,Commutative Algebra,Number Theory,No,CHINA,22.9,Female,No,Unspecified,Simplified Chinese,Yes,30,23,29,28,Mathematics,3.82,1,Yes,160,170,4,Yes,880,4,16.3,15,17.5,17.5,10,15,10,23.8,4,Reject
3824922,Algebraic Geometry,Number Theory,Representation Theory,No,CHINA,21.7,Male,No,Unspecified,Simplified Chinese,Yes,29,17,20,28,Mathematics,3.45,1,Yes,155,168,2.5,Yes,880,3,13.3,13.3,20,20,16.7,20,16.7,26.7,4.69,Admit
3824972,Algebraic Geometry,Geometry/Topology,Representation Theory,Yes,UNITED STATES,24.1,Female,No,Unspecified,English,No,,,,,Mathematics,4,2,Yes,160,163,4,Yes,640,3,20,16.7,16.7,16.7,20,20,16.7,26.7,3.33,Reject
3824985,Mathematical Biology,Probability,Differential Equations,Yes,UNITED STATES,22,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.83,1,No,,,,No,,3,13.3,10,20,16.7,13.3,20,16.7,26.7,3,Reject
3825051,Number Theory,Algebraic Geometry,Commutative Algebra,No,0,25.2,Female,Yes,Unspecified,German,No,,,,,Mathematics,3.56,2,Yes,166,162,4.5,Yes,590,3,20,16.7,20,16.7,20,20,13.3,21.7,3.25,Reject
3825136,Applied Mathematics,Materials and Fluids,Geometry/Topology,Yes,UNITED STATES,23.7,Female,Not Sure,Unspecified,English,No,,,,,Mathematics,3.9,2,Yes,,,,Yes,540,3,10,10,13.3,13.3,16.7,20,13.3,21.7,3.5,Waitlist
3825166,Commutative Algebra,Algebraic Geometry,Geometry/Topology,No,RUSSIAN FEDERATION,25,Female,No,Unspecified,Russian,Yes,29,27,27,30,Mathematics,4,2,Yes,153,168,4,Yes,730,3,13.3,13.3,16.7,16.7,16.7,16.7,13.3,21.7,3.88,Waitlist
3825171,Mathematical Biology,Applied Mathematics,Numerical Analysis,No,CHINA,24.9,Male,Not Sure,Unspecified,Simplified Chinese,No,,,,,Statistics,3.79,2,Yes,150,164,3.5,No,,3,10,10,16.7,16.7,20,16.7,13.3,21.7,1.75,Reject
3825213,Undecided,Applied Mathematics,Number Theory,Yes,UNITED STATES,22.3,Male,No,Unspecified,English,No,,,,,Mathematics,3.9,3,Yes,161,163,4.5,Yes,570,3,16.7,16.7,16.7,16.7,13.3,20,3.3,23.3,3.67,Waitlist
3825510,Geometry/Topology,0,0,No,CHINA,26.1,Unspecified,Unspecified,Unspecified,Traditional Chinese,Yes,29,16.5,22,9,Mathematics,3.5,2,Yes,149,167,2,Yes,920,4,17.5,17.5,15,20,15,20,15,18.8,4.2,Waitlist
3825691,Mathematical Biology,Numerical Analysis,Applied Mathematics,Yes,UNITED STATES,30.4,Female,No,Unspecified,English,No,,,,,Mathematics,3.84,3,No,,,,No,,3,16.7,20,16.7,20,20,20,16.7,26.7,4.33,Waitlist
3825940,Undecided,Applied Mathematics,Mathematical Biology,No,CHINA,22.6,Male,No,Unspecified,Simplified Chinese,Yes,27,19,23,27,Physics,3.81,2,No,,,,Yes,870,3,16.7,20,20,16.7,20,20,10,23.3,4,Waitlist
3826004,Algebraic Geometry,Geometry/Topology,Representation Theory,No,CHINA,24.1,Male,Unspecified,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.31,1,Yes,,,,No,,3,6.7,6.7,16.7,13.3,8.3,13.3,16.7,20,4,Waitlist
3826093,Applied Mathematics,Numerical Analysis,0,No,CHINA,19.4,Male,No,Unspecified,Simplified Chinese,Yes,29,22,24,24,Mathematics,3.57,1,Yes,152,170,3,Yes,890,3,20,20,20,20,20,20,20,30,4,Reject
3826098,Probability,Statistics,0,No,IRAN (ISLAMIC REPUBLIC OF),27.5,Male,Yes,Unspecified,Other,No,,,,,Physics,0,2,Yes,,,,No,,4,8.8,10,10,12.5,12.5,17.5,12.5,18.8,4.2,Waitlist
3826237,Algebraic Geometry,0,0,No,TURKEY,23.4,Male,Unspecified,Unspecified,Turkish,No,,,,,Mathematics,3.86,2,Yes,152,170,3,Yes,830,3,8.3,11.7,15,15,11.7,11.7,13.3,13.3,3.83,Waitlist
3826260,Probability,Probability,Probability,No,CHINA,27.6,Male,Yes,Unspecified,Other,No,,,,,Mathematics,3.5,3,Yes,144,165,3,Yes,910,3,11.7,10,13.3,16.7,13.3,16.7,16.7,23.3,3.83,Admit
3826387,Algebraic Geometry,Representation Theory,Geometry/Topology,No,CHINA,25.2,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,20,21,22,Mathematics,3.78,2,Yes,157,170,3,Yes,900,3,16.7,13.3,10,16.7,20,16.7,16.7,18.3,4.15,Waitlist
3826509,Commutative Algebra,Algebraic Geometry,0,Yes,UNITED STATES,24.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.76,2,Yes,165,168,4.5,Yes,870,3,16.7,16.7,20,16.7,20,16.7,13.3,23.3,4.69,Admit
3826599,Mathematical Biology,Applied Mathematics,0,No,CHINA,25.4,Male,Yes,Unspecified,Simplified Chinese,Yes,27,19,27,23,Mathematics,3.27,2,Yes,150,170,3.5,No,,3,13.3,16.7,20,20,20,20,20,23.3,4.83,Admit
3826628,Geometry/Topology,Algebraic Geometry,Materials and Fluids,Yes,UNITED STATES,23.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.49,1,Yes,,,,Yes,600,3,16.7,16.7,10,16.7,16.7,16.7,16.7,18.3,4,Admit
3826918,Commutative Algebra,Number Theory,Algebraic Geometry,Yes,UNITED STATES,23.6,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.2,3,Yes,160,151,2,Yes,490,3,16.7,8.3,13.3,13.3,20,20,16.7,23.3,3.83,Admit
3827026,Applied Mathematics,Statistics,Mathematical Biology,No,CHINA,22.3,Female,Not Sure,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.3,2,Yes,148,167,3,No,,3,11.7,13.3,16.7,16.7,13.3,16.7,16.7,18.3,4.2,Waitlist
3827037,Applied Mathematics,Differential Equations,Mathematical Biology,Yes,UNITED STATES,20.3,Male,No,Unspecified,English,No,,,,,Mathematics,0,2,Yes,156,163,3.5,Yes,570,3,16.7,13.3,20,20,16.7,20,20,23.3,4.13,Waitlist
3827150,Geometry/Topology,0,0,Yes,UNITED STATES,20.9,Male,No,Unspecified,English,No,,,,,Mathematics,4,1,Yes,161,168,3,Yes,880,4,17.5,10,20,17.5,10,15,12.5,25,4.08,Reject
3827285,Mathematical Biology,Geometry/Topology,0,Yes,UNITED STATES,27,Male,Yes,Unspecified,English,No,,,,,Mathematics,2.79,2,Yes,165,163,4.5,Yes,670,3,16.7,16.7,13.3,16.7,16.7,20,13.3,23.3,5,Admit
3827530,Number Theory,Algebraic Geometry,0,No,CHINA,25,Male,No,Unspecified,Traditional Chinese,Yes,28,19,23,27,Mathematics,3.5,2,Yes,150,170,3,Yes,900,3,10,16.7,20,20,16.7,20,20,26.7,3.88,Waitlist
3827720,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,ESTONIA,25.1,Male,No,Unspecified,Other,No,,,,,Mathematics,3.75,2,Yes,151,163,4,Yes,700,3,15,10,16.7,16.7,16.7,16.7,16.7,21.7,4.31,Admit
3827805,Geometry/Topology,0,0,No,CHINA,27.5,Male,Unspecified,Unspecified,Simplified Chinese,Yes,27,22,20,17,Mathematics,3.64,3,Yes,148,170,3,Yes,870,3,6.7,8.3,10,10,10,10,3.3,13.3,4,Reject
3827976,Applied Mathematics,Numerical Analysis,Differential Equations,No,IRAN (ISLAMIC REPUBLIC OF),32.7,Male,No,Unspecified,Other,Yes,16,19,19,15,Mathematics,0,2,No,,,,No,,4,17.5,17.5,17.5,17.5,16.3,17.5,17.5,20,3.63,Reject
3828206,Algebraic Geometry,Number Theory,Representation Theory,No,UNITED STATES,27.5,Male,Yes,Unspecified,Russian,No,,,,,Physics,3.25,2,Yes,156,158,4,No,,3,20,20,20,20,20,20,20,26.7,2.33,Reject
3828455,Probability,Applied Mathematics,0,Yes,UNITED STATES,22.3,Male,No,Unspecified,English,No,,,,,Mathematics,3.75,2,Yes,162,167,4,Yes,610,4,17.5,17.5,20,12.5,17.5,17.5,17.5,22.5,3,Waitlist
3828488,Applied Mathematics,Mathematical Biology,Materials and Fluids,Yes,UNITED STATES,22.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.52,1,Yes,161,166,4.5,Yes,640,3,16.7,16.7,20,16.7,16.7,20,3.3,20,3.88,Waitlist
3828518,Number Theory,Representation Theory,Algebraic Geometry,No,CHINA,25.1,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,22,22,24,Mathematics,3.78,2,No,,,,No,,3,8.3,13.3,16.7,16.7,10,16.7,6.7,21.7,3.75,Admit
3828547,Algebraic Geometry,Applied Mathematics,Undecided,Yes,UNITED STATES,25.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.38,1,Yes,170,163,4.5,Yes,750,3,16.7,13.3,13.3,13.3,13.3,16.7,16.7,18.3,4,Reject
3828617,Materials and Fluids,Mathematical Biology,0,Yes,UNITED STATES,22.8,Female,No,Unspecified,English,No,,,,,Computer Science,3.77,1,Yes,164,168,4,No,,3,13.3,6.7,16.7,6.7,15,13.3,13.3,21.7,3.13,Reject
3829265,Differential Equations,Algebraic Geometry,Materials and Fluids,No,BANGLADESH,23,Male,Not Sure,Unspecified,Other,Yes,22,22,21,19,Mathematics,3.53,1,Yes,144,160,3,No,,3,16.7,13.3,13.3,16.7,16.7,16.7,20,11.7,4,Waitlist
3831502,Geometry/Topology,Algebraic Geometry,Differential Equations,Yes,UNITED STATES,46.9,Male,Yes,Unspecified,Turkish,No,,,,,Mathematics,2.72,2,Yes,,,,No,,3,10,16.7,16.7,13.3,13.3,16.7,13.3,23.3,3.67,Reject
3832171,Mathematical Biology,0,0,No,INDIA,29,Male,Yes,Unspecified,Other,Yes,26,23,27,25,Applied Mathematics,0,2,Yes,154,170,4,Yes,600,4,7.5,8.8,10,15,7.5,5,12.5,12.5,3.13,Admit
3833521,Mathematical Biology,Applied Mathematics,Statistics,Yes,UNITED STATES,21.5,Unspecified,Unspecified,Unspecified,English,No,,,,,Statistics,3.37,1,Yes,157,165,4,No,,3,15,16.7,13.3,16.7,16.7,16.7,16.7,26.7,3.5,Waitlist
3833621,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,33.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.7,5,Yes,,,,Yes,630,3,16.7,6.7,13.3,13.3,10,20,6.7,20,3,Reject
3850239,Mathematical Biology,Statistics,Undecided,Yes,UNITED STATES,28.4,Female,No,Unspecified,English,No,,,,,Applied Mathematics,3.4,2,Yes,,,,No,,3,13.3,5,13.3,15,13.3,20,8.3,21.7,4.25,Admit
3853635,Applied Mathematics,Differential Equations,Probability,Yes,UNITED STATES,37.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.43,3,Yes,157,167,4,Yes,620,3,16.7,16.7,16.7,16.7,15,15,6.7,20,2.83,Reject
3855669,Algebraic Geometry,Geometry/Topology,Representation Theory,Yes,UNITED STATES,22.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.45,1,Yes,162,166,5,Yes,800,3,11.7,13.3,16.7,16.7,13.3,20,13.3,23.3,2,Reject
3856465,Geometry/Topology,Representation Theory,0,Yes,UNITED STATES,22.4,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,3.95,2,Yes,158,163,4,Yes,600,3,20,20,20,20,13.3,20,20,30,4.08,Waitlist
3856720,Algebraic Geometry,Commutative Algebra,Representation Theory,Yes,UNITED STATES,21.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.6,2,Yes,146,159,4.5,Yes,600,3,16.7,16.7,13.3,13.3,16.7,16.7,10,18.3,3.25,Reject
3859849,Geometry/Topology,Mathematical Biology,0,Yes,UNITED STATES,23.1,Male,No,Unspecified,English,No,,,,,Engineering,3.82,3,Yes,162,170,4.5,Yes,710,3,13.3,16.7,20,13.3,16.7,20,16.7,26.7,2.88,Reject
3864642,Mathematical Biology,Applied Mathematics,Materials and Fluids,No,NIGERIA,24.5,Male,Not Sure,Unspecified,English,Yes,27.5,21,27.5,28,Mathematics,3.3,2,Yes,,,,No,,3,16.7,16.7,16.7,16.7,20,20,16.7,23.3,4.8,Waitlist
3865585,Geometry/Topology,Algebraic Geometry,Applied Mathematics,Yes,UNITED STATES,25.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.65,1,Yes,168,170,5.5,Yes,870,3,13.3,8.3,16.7,20,13.3,20,13.3,30,3.5,Reject
3866038,Applied Mathematics,Differential Equations,Mathematical Biology,No,CHINA,22,Male,Not Sure,Unspecified,Simplified Chinese,Yes,27,20,24,30,Mathematics,0,2,Yes,153,170,3,Yes,860,3,10,3.3,20,15,15,15,3.3,16.7,2,Reject
3866543,Numerical Analysis,Probability,Applied Mathematics,No,CHINA,21.2,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,21,27.5,27,Mathematics,3.67,2,Yes,157,170,4,Yes,840,3,20,20,20,20,16.7,20,20,26.7,4.5,Reject
3866945,Commutative Algebra,Number Theory,Representation Theory,No,CHINA,22.5,Male,No,Unspecified,Simplified Chinese,Yes,28,20,21,25,Mathematics,3.24,2,Yes,152,170,3,Yes,860,3,16.7,20,20,20,20,20,20,23.3,2.63,Reject
3867808,Geometry/Topology,Commutative Algebra,Representation Theory,No,CHINA,22,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,22,29,30,Mathematics,3.7,2,Yes,154,170,4,Yes,890,3,16.7,16.7,20,20,20,20,20,30,3.75,Reject
3868203,Applied Mathematics,Numerical Analysis,Materials and Fluids,No,UNITED STATES,29.6,Female,Yes,Unspecified,Other,Yes,16,26,19,19,Mathematics,3.54,3,Yes,140,156,2.5,Yes,80,3,16.7,13.3,13.3,16.7,16.7,16.7,10,18.3,4.25,Waitlist
3868325,Algebraic Geometry,Commutative Algebra,Number Theory,No,CHINA,21.9,Male,No,Unspecified,Simplified Chinese,Yes,29,20,25,28,Mathematics,3.71,1,Yes,156,170,3.5,Yes,930,3,16.7,16.7,20,20,20,20,20,30,2.17,Reject
3869601,Applied Mathematics,Numerical Analysis,Materials and Fluids,No,KOREA REPUBLIC OF,27,Female,No,Unspecified,Korean,Yes,23,22,22,24,Business,3.71,3,Yes,143,163,3,Yes,700,4,12.5,10,20,15,20,20,17.5,21.3,1.83,Reject
3869988,Algebraic Geometry,Geometry/Topology,Number Theory,No,CHINA,21.5,Male,Not Sure,Unspecified,Other,Yes,29,23,26,24,Mathematics,3.66,1,Yes,156,169,3.5,Yes,910,3,20,20,20,20,20,20,20,30,3.83,Reject
3870111,Number Theory,Commutative Algebra,Algebraic Geometry,No,UNITED KINGDOM,21.6,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,0,2,No,,,,No,,3,6.7,5,10,5,8.3,8.3,5,16.7,3.8,Waitlist
3870982,Geometry/Topology,Algebraic Geometry,Numerical Analysis,No,CHINA,22.4,Female,Unspecified,Unspecified,Simplified Chinese,Yes,30,20,26,28,Mathematics,3.96,1,Yes,150,170,3,Yes,830,3,5,6.7,13.3,13.3,13.3,13.3,13.3,26.7,4.7,Admit
3873458,Probability,Numerical Analysis,0,No,CHINA,21.4,Female,No,Unspecified,Simplified Chinese,Yes,30,23,27,29,Mathematics,3.7,1,Yes,157,170,3.5,Yes,820,3,16.7,16.7,16.7,20,20,20,16.7,26.7,3.46,Reject
3873758,Geometry/Topology,Applied Mathematics,Algebraic Geometry,No,VIET NAM,21.2,Female,Not Sure,Unspecified,Other,Yes,27,18,24,19,Mathematics,3.93,1,Yes,146,167,3,Yes,740,3,20,20,20,20,20,20,20,30,2.5,Reject
3874033,Mathematical Biology,Applied Mathematics,Probability,Yes,UNITED STATES,31.8,Male,No,Unspecified,English,No,,,,,Physics,3.36,3,Yes,160,160,3.5,No,,3,16.7,16.7,20,20,20,20,16.7,23.3,3.25,Reject
3874422,Geometry/Topology,Algebraic Geometry,Commutative Algebra,No,CHINA,26.6,Unspecified,Unspecified,Unspecified,Simplified Chinese,Yes,26,18,21,24,Mathematics,3.31,3,Yes,146,166,3,Yes,760,3,8.3,8.3,13.3,13.3,3.3,6.7,3.3,11.7,3.54,Reject
3876429,Applied Mathematics,Numerical Analysis,Undecided,Yes,UNITED STATES,20.9,Female,No,Unspecified,English,No,,,,,Mathematics,3.98,3,No,,,,No,,3,11.7,11.7,20,16.7,11.7,20,10,26.7,4,Waitlist
3876846,Representation Theory,Geometry/Topology,Algebraic Geometry,Yes,UNITED STATES,21.5,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.91,1,Yes,155,170,3.5,Yes,720,4,10,20,20,20,10,15,10,25,3,Reject
3878076,Geometry/Topology,Algebraic Geometry,Number Theory,Yes,UNITED STATES,23.9,Female,No,Unspecified,English,No,,,,,Mathematics,3.57,1,Yes,167,162,4.5,Yes,610,3,16.7,16.7,16.7,10,20,20,6.7,20,4.19,Waitlist
3878154,Algebraic Geometry,Number Theory,Geometry/Topology,No,CHINA,21.4,Male,No,Unspecified,Traditional Chinese,Yes,28,22,24,21,Mathematics,3.62,1,Yes,150,160,3,Yes,770,4,12.5,15,17.5,20,13.8,17.5,12.5,25,3.42,Reject
3878496,Representation Theory,Commutative Algebra,Geometry/Topology,No,CHINA,24.8,Male,Not Sure,Unspecified,Simplified Chinese,Yes,29,23,24,29,Mathematics,3.64,2,Yes,157,170,3.5,Yes,880,3,16.7,20,20,20,16.7,16.7,20,23.3,4,Waitlist
3878659,Probability,Statistics,0,No,CHINA,23.6,Female,Not Sure,Unspecified,Other,Yes,30,26,27,26,Mathematics,3.54,3,Yes,156,170,3,Yes,800,3,10,10,13.3,13.3,13.3,20,10,18.3,4,Waitlist
3878670,Algebraic Geometry,Geometry/Topology,0,Yes,UNITED STATES,21.1,Female,Yes,Unspecified,English,No,,,,,Mathematics,3.93,1,Yes,165,170,4,Yes,790,3,20,20,20,20,16.7,20,20,30,4.88,Waitlist
3878726,Algebraic Geometry,Geometry/Topology,Commutative Algebra,Yes,UNITED STATES,21.2,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,4,1,Yes,166,170,4.5,Yes,840,4,20,17.5,20,20,17.5,20,20,25,3.98,Admit
3879061,Mathematical Biology,Applied Mathematics,Statistics,No,VIET NAM,25.3,Unspecified,Unspecified,Unspecified,Other,No,,,,,Mathematics,4,3,Yes,156,163,3.5,No,,3,11.7,13.3,16.7,13.3,16.7,20,10,23.3,4.25,Admit
3879835,Number Theory,Representation Theory,0,Yes,UNITED STATES,21.7,Female,No,Unspecified,English,No,,,,,Mathematics,3.83,2,Yes,170,170,5,Yes,670,4,1.3,13.8,15,15,7.5,12.5,12.5,17.5,3.25,Admit
3879892,Geometry/Topology,Differential Equations,Undecided,No,CHINA,21.4,Male,No,Unspecified,Simplified Chinese,Yes,28,24,28,27,Biology,3.7,2,Yes,155,168,4,Yes,850,3,16.7,16.7,16.7,20,20,20,16.7,20,2,Reject
3879973,Undecided,Undecided,Undecided,No,INDIA,21.3,Male,Not Sure,Unspecified,Other,Yes,30,27,23,30,Mathematics,3.77,1,Yes,159,170,4,Yes,910,3,16.7,16.7,20,20,20,20,13.3,30,3.58,Waitlist
